interaction_id,user_id,video_completion,quiz_attempted,drop_out
2629,335,0,False,False
2630,277,100,False,False
2631,230,0,False,False
2632,868,0,False,False
2633,727,100,True,False
2634,157,50,True,False
2635,13,50,False,True
2636,503,75,False,True
2637,197,50,False,False
2638,623,75,True,False
2639,615,75,False,False
2640,103,100,True,False
2641,170,0,False,False
2642,109,25,False,False
2643,376,25,False,False
2644,126,50,False,False
2645,747,100,True,False
2646,385,25,True,True
2647,148,0,True,False
2648,683,75,True,False
2649,1,75,True,True
2650,995,100,False,False
2651,552,50,False,False
2652,749,0,False,True
2653,7,50,True,False
2654,163,50,True,False
2655,436,100,False,False
2656,802,75,True,False
2657,434,50,False,False
2658,325,50,False,False
2659,157,0,False,False
2660,114,75,True,False
2661,112,50,True,False
2662,987,25,True,False
2663,455,25,True,False
2664,769,75,False,False
2665,73,75,False,False
2666,954,100,False,False
2667,193,50,True,False
2668,475,25,True,False
2669,273,25,True,False
2670,958,75,False,False
2671,736,75,True,True
2672,873,0,True,False
2673,94,0,True,False
2674,719,75,False,False
2675,682,0,False,False
2676,668,75,False,False
2677,756,75,False,False
2678,515,100,True,False
2679,220,0,False,True
2680,5,50,True,False
2681,194,50,False,False
2682,54,100,False,False
2683,934,50,False,False
2684,976,50,True,False
2685,812,100,False,True
2686,209,25,False,False
2687,588,100,True,False
2688,730,100,True,False
2689,953,0,False,False
2690,497,50,True,True
2691,630,50,False,False
2692,455,25,False,True
2693,792,100,True,True
2694,80,75,False,False
2695,978,25,True,False
2696,699,25,False,False
2697,8,50,False,False
2698,91,50,False,False
2699,346,50,False,False
2700,351,50,True,True
2701,210,25,True,False
2702,258,100,False,False
2703,41,50,True,False
2704,727,0,True,True
2705,696,25,False,True
2706,304,75,False,False
2707,241,75,False,False
2708,618,100,True,False
2709,534,25,False,False
2710,865,25,False,True
2711,245,25,False,False
2712,786,0,True,False
2713,591,0,True,False
2714,937,50,True,False
2715,835,75,False,False
2716,304,0,True,False
2717,890,75,True,False
2718,535,25,False,False
2719,111,0,False,False
2720,130,75,True,False
2721,362,0,True,True
2722,260,25,True,False
2723,666,25,True,True
2724,531,25,False,False
2725,561,50,False,False
2726,586,75,True,True
2727,214,50,False,False
2728,53,100,False,False
2729,902,100,True,False
2730,190,0,True,False
2731,641,0,True,False
2732,491,0,False,False
2733,144,50,True,False
2734,760,25,True,False
2735,180,0,False,False
2736,519,0,True,False
2737,856,100,False,False
2738,803,25,True,False
2739,718,50,False,False
2740,68,25,False,False
2741,873,100,True,False
2742,655,50,True,False
2743,108,75,True,False
2744,185,0,True,False
2745,752,50,True,False
2746,151,100,False,False
2747,723,25,True,False
2748,590,50,True,False
2749,475,100,True,False
2750,740,50,False,False
2751,759,0,True,False
2752,893,25,False,False
2753,102,25,False,False
2754,726,50,True,True
2755,139,100,True,False
2756,388,0,False,False
2757,698,0,False,True
2758,992,50,False,True
2759,680,75,False,True
2760,489,50,False,False
2761,58,0,True,False
2762,631,25,False,False
2763,88,50,False,False
2764,122,50,False,False
2765,994,25,False,True
2766,244,50,False,False
2767,67,100,True,False
2768,294,25,True,False
2769,130,25,False,False
2770,855,25,True,False
2771,40,0,False,False
2772,212,50,True,False
2773,56,75,True,False
2774,712,50,True,False
2775,291,50,True,False
2776,817,0,False,False
2777,619,100,True,False
2778,707,100,False,True
2779,352,0,True,False
2780,122,0,True,False
2781,95,0,True,False
2782,428,50,False,True
2783,799,0,True,False
2784,637,75,True,False
2785,449,25,True,False
2786,844,100,False,False
2787,638,75,True,False
2788,914,100,True,False
2789,344,50,False,False
2790,548,50,True,False
2791,958,0,True,False
2792,925,100,False,False
2793,729,50,True,False
2794,919,50,False,False
2795,3,100,False,False
2796,30,50,False,False
2797,977,0,True,False
2798,255,50,False,False
2799,45,75,False,False
2800,177,75,True,False
2801,222,0,True,False
2802,625,75,True,False
2803,122,50,False,False
2804,275,75,False,False
2805,960,75,False,False
2806,901,50,True,False
2807,744,100,False,False
2808,312,0,False,False
2809,418,100,True,False
2810,761,100,False,False
2811,329,75,True,False
2812,103,25,True,False
2813,688,100,False,False
2814,748,50,False,False
2815,282,50,False,False
2816,245,50,False,False
2817,133,25,True,False
2818,856,25,True,False
2819,671,0,False,False
2820,792,25,True,False
2821,341,0,True,False
2822,22,50,False,False
2823,614,25,True,False
2824,150,75,False,False
2825,981,75,False,False
2826,569,75,True,True
2827,670,25,False,False
2828,881,25,True,True
2829,815,25,True,False
2830,970,75,True,True
2831,707,50,True,False
2832,167,100,False,False
2833,989,50,False,False
2834,345,25,True,False
2835,706,100,True,False
2836,461,100,False,True
2837,859,50,False,False
2838,925,75,True,False
2839,910,0,False,False
2840,260,75,True,False
2841,200,75,False,False
2842,5,100,True,False
2843,300,25,False,False
2844,603,25,False,False
2845,536,100,False,True
2846,236,75,True,False
2847,747,50,True,False
2848,738,0,True,False
2849,540,75,False,False
2850,152,75,True,False
2851,896,0,False,False
2852,246,50,True,False
2853,5,0,True,False
2854,13,100,True,False
2855,978,0,False,False
2856,567,0,True,False
2857,465,75,False,False
2858,286,75,False,False
2859,614,25,False,False
2860,339,0,False,False
2861,214,100,True,False
2862,945,25,False,False
2863,113,0,False,False
2864,338,75,True,False
2865,90,100,False,False
2866,783,50,False,False
2867,759,25,True,True
2868,476,75,False,False
2869,30,50,True,False
2870,540,0,False,False
2871,468,100,False,True
2872,388,75,True,False
2873,580,75,False,False
2874,357,100,True,False
2875,655,75,False,False
2876,546,75,True,False
2877,459,0,False,False
2878,471,25,True,False
2879,867,50,False,False
2880,939,100,False,False
2881,227,50,True,False
2882,715,100,False,False
2883,573,100,False,False
2884,191,75,False,False
2885,2,0,True,False
2886,118,100,False,False
2887,308,50,False,False
2888,564,25,False,False
2889,15,50,True,False
2890,424,0,True,False
2891,796,25,True,False
2892,479,75,False,False
2893,96,50,False,False
2894,610,50,False,True
2895,55,100,True,False
2896,946,100,True,False
2897,278,25,False,False
2898,413,75,True,False
2899,245,100,False,True
2900,840,50,True,False
2901,982,25,True,False
2902,396,100,False,False
2903,471,100,False,False
2904,38,0,False,False
2905,632,25,True,False
2906,770,25,True,False
2907,140,75,True,False
2908,183,100,True,False
2909,213,25,True,False
2910,126,75,True,True
2911,140,100,False,False
2912,621,50,True,False
2913,479,0,True,False
2914,521,75,True,False
2915,463,0,True,False
2916,32,50,True,True
2917,235,25,False,False
2918,73,100,True,False
2919,472,25,False,False
2920,648,0,False,False
2921,766,25,True,False
2922,628,25,True,False
2923,668,75,False,False
2924,952,75,True,False
2925,594,50,True,False
2926,619,75,True,False
2927,741,75,True,False
2928,292,75,True,False
2929,629,75,False,False
2930,933,50,False,False
2931,288,75,False,False
2932,213,75,False,False
2933,167,0,False,False
2934,49,75,True,True
2935,221,50,True,True
2936,402,50,True,False
2937,791,25,False,False
2938,289,75,True,False
2939,880,100,True,False
2940,969,25,False,True
2941,179,50,False,False
2942,171,25,False,True
2943,998,100,True,False
2944,4,0,False,False
2945,336,100,False,False
2946,195,25,False,False
2947,968,75,True,True
2948,464,0,False,True
2949,893,100,False,False
2950,770,75,False,False
2951,557,100,False,False
2952,467,50,False,False
2953,344,75,False,True
2954,208,50,True,False
2955,627,0,True,False
2956,936,0,False,False
2957,503,0,True,False
2958,130,0,True,True
2959,672,50,True,False
2960,1,50,False,False
2961,786,25,False,False
2962,487,25,True,True
2963,448,50,True,False
2964,672,0,True,False
2965,777,25,True,False
2966,823,75,False,False
2967,323,50,True,False
2968,760,75,False,False
2969,24,0,True,False
2970,377,50,False,False
2971,779,25,False,False
2972,156,25,False,True
2973,272,75,False,False
2974,93,50,False,True
2975,873,0,False,False
2976,524,100,False,False
2977,750,100,True,False
2978,121,0,False,False
2979,452,25,True,False
2980,602,100,True,False
2981,900,0,True,False
2982,587,75,True,False
2983,322,25,True,False
2984,31,0,True,False
2985,952,75,True,False
2986,434,50,False,False
2987,707,100,True,False
2988,601,100,True,False
2989,610,100,True,True
2990,129,0,True,True
2991,453,50,True,False
2992,807,0,True,False
2993,436,0,False,False
2994,607,50,True,False
2995,676,75,True,False
2996,507,25,True,True
2997,963,100,True,False
2998,742,50,True,False
2999,652,75,False,True
3000,317,50,True,False
3001,464,25,True,False
3002,328,50,False,False
3003,907,50,True,False
3004,109,75,False,False
3005,526,100,False,False
3006,475,100,False,False
3007,978,75,True,False
3008,950,75,True,False
3009,392,0,False,False
3010,673,0,False,False
3011,644,25,True,False
3012,113,0,True,False
3013,286,0,False,False
3014,852,50,False,False
3015,606,50,True,False
3016,347,75,False,False
3017,601,100,False,False
3018,822,25,False,True
3019,646,0,False,False
3020,261,50,False,False
3021,718,100,True,False
3022,307,0,True,False
3023,910,100,True,False
3024,34,50,True,False
3025,169,75,False,False
3026,345,0,True,False
3027,935,0,False,False
3028,146,25,True,True
3029,532,0,False,False
3030,619,50,False,True
3031,648,100,True,False
3032,538,100,False,False
3033,246,75,False,False
3034,341,75,True,False
3035,667,50,True,False
3036,928,100,False,False
3037,554,75,True,False
3038,690,75,False,False
3039,81,25,True,False
3040,689,25,False,False
3041,705,50,True,False
3042,191,50,True,False
3043,283,50,True,False
3044,758,50,False,False
3045,612,100,True,True
3046,971,0,True,False
3047,489,50,False,False
3048,35,25,True,True
3049,294,0,False,False
3050,806,0,True,False
3051,42,100,True,False
3052,170,75,True,False
3053,945,0,False,False
3054,569,100,True,False
3055,868,100,False,False
3056,566,100,True,False
3057,394,50,True,False
3058,188,75,False,False
3059,296,50,False,False
3060,385,25,True,False
3061,888,75,False,False
3062,598,50,False,False
3063,64,75,True,True
3064,81,25,False,True
3065,780,50,False,False
3066,185,75,True,False
3067,461,25,True,True
3068,345,100,False,False
3069,538,75,False,False
3070,238,25,False,False
3071,296,100,True,False
3072,878,25,False,True
3073,487,0,True,False
3074,369,25,True,False
3075,299,50,False,False
3076,737,50,False,True
3077,840,50,False,True
3078,909,50,False,False
3079,90,0,False,False
3080,440,0,True,True
3081,529,0,False,False
3082,88,100,False,False
3083,24,75,True,False
3084,332,50,True,False
3085,735,75,True,False
3086,58,50,True,False
3087,464,50,True,False
3088,189,50,False,False
3089,464,0,True,False
3090,222,100,True,True
3091,924,50,True,True
3092,963,50,False,False
3093,353,50,True,True
3094,51,25,False,False
3095,88,50,False,True
3096,222,0,False,False
3097,488,0,False,False
3098,860,75,False,False
3099,879,0,True,False
3100,167,75,False,False
3101,706,100,False,False
3102,973,25,True,False
3103,101,0,True,False
3104,714,50,False,False
3105,424,100,True,False
3106,525,50,False,False
3107,147,75,True,False
3108,262,75,False,True
3109,146,25,False,True
3110,488,100,False,False
3111,521,75,True,False
3112,81,50,True,False
3113,580,0,True,False
3114,822,0,True,False
3115,126,100,False,False
3116,562,100,True,False
3117,582,75,True,False
3118,139,0,False,False
3119,951,25,False,False
3120,886,25,True,False
3121,682,25,False,True
3122,602,25,True,False
3123,139,75,True,False
3124,72,50,True,False
3125,245,25,False,False
3126,579,75,False,False
3127,642,25,False,False
3128,210,25,False,False
3129,194,50,False,False
3130,538,25,True,True
3131,332,75,True,False
3132,511,75,False,False
3133,293,0,True,False
3134,730,100,True,False
3135,36,25,False,False
3136,528,25,False,False
3137,78,75,False,False
3138,834,25,True,False
3139,21,75,False,False
3140,647,0,True,False
3141,245,25,False,False
3142,395,0,False,False
3143,696,0,False,False
3144,684,100,False,True
3145,54,75,False,False
3146,93,0,True,False
3147,953,75,True,False
3148,826,100,False,False
3149,293,75,False,False
3150,376,100,True,False
3151,176,25,False,False
3152,190,100,False,False
3153,758,100,True,False
3154,807,100,True,False
3155,988,50,True,False
3156,192,0,True,False
3157,616,75,True,False
3158,68,75,False,False
3159,324,50,True,False
3160,155,25,True,True
3161,454,0,True,False
3162,226,0,True,False
3163,233,0,True,False
3164,508,0,False,False
3165,104,50,False,False
3166,466,75,True,False
3167,828,25,False,False
3168,428,25,False,False
3169,752,25,False,False
3170,926,50,False,False
3171,993,50,False,False
3172,442,100,True,False
3173,724,50,False,True
3174,126,0,True,False
3175,635,75,True,False
3176,36,25,False,False
3177,238,50,True,False
3178,242,75,True,False
3179,133,0,False,False
3180,892,50,True,False
3181,227,50,False,False
3182,403,75,False,False
3183,396,0,True,True
3184,90,50,False,False
3185,255,75,False,False
3186,956,0,False,False
3187,83,50,False,False
3188,500,50,False,False
3189,651,25,False,False
3190,309,100,False,False
3191,532,0,True,False
3192,841,75,False,False
3193,84,25,False,False
3194,27,50,False,False
3195,570,75,True,False
3196,379,25,True,False
3197,901,25,False,False
3198,330,100,False,False
3199,393,25,False,False
3200,217,0,True,False
3201,845,100,True,False
3202,381,100,False,False
3203,637,50,True,True
3204,800,50,False,False
3205,712,0,False,True
3206,950,75,False,False
3207,941,0,True,False
3208,508,100,True,True
3209,283,50,True,False
3210,214,0,False,False
3211,156,50,False,False
3212,530,0,True,False
3213,855,0,False,False
3214,617,25,True,False
3215,159,0,True,False
3216,41,50,False,False
3217,802,0,True,False
3218,505,75,False,False
3219,519,25,False,False
3220,5,0,False,False
3221,21,75,True,False
3222,646,50,True,False
3223,941,75,True,False
3224,632,25,True,False
3225,242,50,False,True
3226,931,0,True,False
3227,106,0,True,False
3228,343,75,False,True
3229,643,0,False,False
3230,417,50,False,False
3231,38,50,False,False
3232,599,0,True,False
3233,336,75,False,False
3234,473,0,True,False
3235,113,100,True,True
3236,251,0,True,False
3237,912,25,False,False
3238,345,0,False,False
3239,874,100,True,False
3240,71,25,True,False
3241,264,75,False,False
3242,899,25,False,False
3243,581,50,True,False
3244,384,100,True,False
3245,767,50,False,False
3246,787,50,False,False
3247,391,25,True,True
3248,598,25,False,False
3249,730,50,False,False
3250,562,75,False,False
3251,473,0,True,False
3252,511,0,False,False
3253,134,100,False,True
3254,389,25,False,False
3255,742,0,False,False
3256,61,75,False,False
3257,764,100,False,False
3258,742,25,False,False
3259,470,0,False,False
3260,351,50,True,False
3261,58,75,True,False
3262,918,75,False,False
3263,185,25,True,False
3264,203,75,False,False
3265,32,25,False,False
3266,657,75,True,False
3267,954,0,True,True
3268,169,25,False,False
3269,22,75,False,False
3270,848,0,False,False
3271,810,0,True,False
3272,79,0,True,False
3273,136,25,False,True
3274,302,25,False,False
3275,688,75,False,False
3276,883,50,True,False
3277,387,50,False,False
3278,589,100,False,True
3279,542,50,False,False
3280,284,50,True,False
3281,329,75,False,False
3282,460,25,False,False
3283,153,50,True,False
3284,933,100,True,True
3285,725,75,True,True
3286,691,0,True,False
3287,807,0,False,False
3288,487,100,True,False
3289,595,25,True,False
3290,712,0,False,False
3291,998,25,True,True
3292,835,50,True,False
3293,982,50,False,False
3294,641,50,False,False
3295,806,0,False,False
3296,948,0,False,False
3297,191,25,True,False
3298,52,25,False,False
3299,595,100,False,True
3300,341,50,False,False
3301,700,75,True,True
3302,525,75,False,False
3303,731,50,True,False
3304,17,100,True,True
3305,242,25,False,False
3306,340,0,True,False
3307,670,100,False,False
3308,678,100,True,False
3309,651,50,False,False
3310,411,25,False,False
3311,294,75,False,False
3312,28,75,True,False
3313,410,75,False,False
3314,359,100,True,False
3315,673,0,True,False
3316,416,25,False,False
3317,182,0,True,False
3318,921,75,True,False
3319,792,0,False,False
3320,936,100,True,False
3321,667,50,True,False
3322,814,0,False,False
3323,726,0,False,False
3324,340,0,False,False
3325,353,75,False,False
3326,69,0,True,True
3327,477,25,True,False
3328,325,100,False,False
3329,494,25,True,False
3330,295,25,False,False
3331,209,75,False,True
3332,157,0,True,False
3333,75,100,False,False
3334,854,100,True,True
3335,287,100,True,False
3336,231,0,True,False
3337,577,100,False,False
3338,271,100,True,False
3339,83,50,True,False
3340,586,50,True,False
3341,265,100,False,True
3342,269,25,True,False
3343,888,0,False,False
3344,301,25,True,False
3345,90,25,True,False
3346,902,0,True,False
3347,360,0,False,False
3348,300,75,False,False
3349,2,75,False,False
3350,413,75,True,False
3351,176,100,True,False
3352,125,100,True,True
3353,780,100,False,False
3354,727,75,False,False
3355,882,0,False,False
3356,579,100,True,False
3357,178,0,False,True
3358,779,75,True,False
3359,5,0,True,False
3360,813,100,True,False
3361,714,0,True,False
3362,117,75,True,False
3363,431,100,False,False
3364,390,100,False,False
3365,848,75,True,True
3366,479,25,False,False
3367,471,50,True,False
3368,350,75,True,False
3369,744,0,False,False
3370,84,25,True,False
3371,601,75,False,False
3372,227,50,True,False
3373,453,100,False,False
3374,447,50,True,False
3375,111,50,True,False
3376,323,75,False,False
3377,943,100,True,False
3378,930,100,True,False
3379,524,50,False,False
3380,539,75,False,False
3381,965,100,False,False
3382,105,100,True,False
3383,86,0,True,False
3384,964,50,False,False
3385,503,25,True,False
3386,506,50,False,True
3387,885,75,False,False
3388,156,100,True,False
3389,711,100,True,False
3390,496,0,True,True
3391,941,100,False,False
3392,994,100,True,False
3393,386,25,True,False
3394,649,50,False,False
3395,463,100,True,True
3396,543,75,False,False
3397,676,25,True,True
3398,113,25,False,False
3399,873,0,True,False
3400,783,75,True,False
3401,865,25,False,True
3402,446,50,True,False
3403,287,75,True,False
3404,923,50,True,False
3405,770,0,False,False
3406,201,0,True,True
3407,811,100,False,False
3408,883,50,True,False
3409,379,50,False,False
3410,513,0,False,False
3411,723,50,True,False
3412,265,75,False,False
3413,188,100,False,False
3414,898,100,False,False
3415,357,75,True,False
3416,241,25,False,False
3417,954,50,False,True
3418,193,25,True,False
3419,110,25,False,False
3420,908,50,True,False
3421,951,0,False,False
3422,986,50,True,False
3423,906,0,True,False
3424,499,75,False,False
3425,623,0,False,False
3426,65,25,False,True
3427,65,25,True,False
3428,317,25,True,False
3429,747,0,True,False
3430,95,25,True,False
3431,459,100,False,False
3432,709,50,True,False
3433,803,25,True,False
3434,395,0,False,False
3435,196,25,True,False
3436,550,0,False,False
3437,882,50,False,False
3438,39,0,False,False
3439,149,50,False,True
3440,376,25,True,False
3441,676,100,False,False
3442,366,25,False,False
3443,732,50,True,False
3444,456,75,True,False
3445,276,75,True,False
3446,555,75,True,False
3447,510,25,False,False
3448,238,0,True,False
3449,405,100,True,False
3450,163,100,False,False
3451,320,25,False,False
3452,619,50,False,False
3453,800,25,True,False
3454,804,75,True,False
3455,617,50,False,False
3456,69,100,True,True
3457,109,25,True,False
3458,180,0,True,False
3459,132,0,False,False
3460,519,100,True,False
3461,994,50,True,False
3462,852,75,False,True
3463,455,0,True,False
3464,408,0,False,False
3465,661,25,False,False
3466,185,100,True,True
3467,457,0,True,False
3468,915,25,True,False
3469,980,50,True,False
3470,505,0,True,False
3471,668,100,True,False
3472,928,25,False,True
3473,510,50,True,False
3474,290,25,True,True
3475,245,75,False,False
3476,784,100,True,True
3477,38,100,False,False
3478,115,0,True,False
3479,498,25,False,False
3480,337,50,True,False
3481,459,0,True,False
3482,119,100,True,False
3483,644,25,False,False
3484,56,50,False,False
3485,424,100,False,False
3486,120,50,False,False
3487,50,25,False,False
3488,365,50,True,False
3489,373,0,False,False
3490,936,0,True,False
3491,362,25,False,False
3492,82,100,True,False
3493,882,75,False,False
3494,561,75,True,False
3495,48,75,True,False
3496,646,100,False,False
3497,238,0,True,False
3498,992,0,False,True
3499,382,0,True,True
3500,389,25,True,False
3501,335,0,False,True
3502,685,0,True,True
3503,912,0,True,False
3504,880,75,False,False
3505,657,50,False,False
3506,187,0,False,False
3507,120,50,False,False
3508,696,0,True,True
3509,357,75,False,False
3510,363,75,False,False
3511,591,50,False,False
3512,163,75,True,False
3513,8,25,False,False
3514,611,100,True,False
3515,317,100,False,False
3516,868,0,True,False
3517,27,75,True,False
3518,974,100,True,False
3519,887,50,False,False
3520,983,50,False,True
3521,276,50,False,False
3522,825,0,True,False
3523,966,100,False,False
3524,472,100,True,False
3525,791,100,False,False
3526,868,50,False,False
3527,716,50,False,False
3528,898,0,False,False
3529,923,25,False,False
3530,672,100,True,False
3531,477,0,True,True
3532,178,50,False,False
3533,704,25,True,False
3534,552,75,False,False
3535,360,25,False,False
3536,236,0,False,False
3537,33,25,False,False
3538,541,50,True,False
3539,545,25,True,False
3540,100,50,True,False
3541,657,25,True,False
3542,330,0,True,False
3543,65,75,False,False
3544,122,100,False,False
3545,555,25,True,False
3546,959,75,True,True
3547,885,25,False,False
3548,721,75,False,False
3549,476,50,False,False
3550,742,75,True,False
3551,127,100,False,False
3552,868,75,True,True
3553,186,100,False,False
3554,749,100,False,True
3555,91,75,True,True
3556,555,100,False,False
3557,933,100,False,False
3558,46,50,False,False
3559,25,0,True,False
3560,866,50,True,False
3561,707,0,False,False
3562,349,0,True,False
3563,611,50,False,False
3564,768,100,True,False
3565,873,50,True,True
3566,435,100,True,True
3567,330,50,False,False
3568,885,50,True,False
3569,294,25,True,False
3570,246,75,True,False
3571,166,50,False,False
3572,257,75,False,False
3573,822,100,False,False
3574,961,25,False,False
3575,352,25,True,False
3576,790,0,False,True
3577,189,75,False,True
3578,698,25,False,False
3579,694,100,False,False
3580,275,0,False,False
3581,739,25,False,False
3582,966,100,True,False
3583,34,75,False,True
3584,719,100,True,False
3585,556,100,True,False
3586,885,100,False,False
3587,490,50,True,False
3588,499,25,True,False
3589,245,100,True,False
3590,254,0,True,True
3591,109,50,False,True
3592,323,100,True,True
3593,114,100,False,False
3594,948,25,False,False
3595,485,50,True,False
3596,278,100,True,False
3597,749,100,True,True
3598,29,75,True,False
3599,398,0,False,False
3600,222,0,True,False
3601,318,25,True,False
3602,271,50,False,False
3603,754,100,False,False
3604,989,50,False,False
3605,398,25,False,True
3606,883,75,True,False
3607,451,25,True,False
3608,918,0,False,False
3609,609,75,True,False
3610,343,100,False,False
3611,381,25,True,False
3612,376,50,False,False
3613,775,50,False,True
3614,340,0,False,False
3615,7,0,True,True
3616,273,0,True,False
3617,288,0,True,False
3618,893,100,True,True
3619,847,75,True,False
3620,717,0,False,False
3621,184,25,False,False
3622,830,100,False,False
3623,570,75,False,False
3624,623,100,False,True
3625,186,50,False,False
3626,643,100,False,True
3627,601,100,False,False
3628,480,50,True,True
3629,848,50,True,True
3630,630,50,True,False
3631,257,100,True,False
3632,504,50,True,True
3633,110,0,False,False
3634,579,25,False,False
3635,148,25,False,False
3636,732,50,False,False
3637,214,75,True,False
3638,996,100,True,True
3639,574,25,True,True
3640,568,0,True,False
3641,437,75,False,False
3642,961,75,False,False
3643,824,0,False,False
3644,334,100,False,False
3645,429,100,False,False
3646,847,50,False,False
3647,96,0,True,False
3648,658,0,False,False
3649,48,0,True,False
3650,806,50,False,False
3651,278,25,True,False
3652,976,100,True,False
3653,203,50,True,False
3654,199,50,True,False
3655,508,50,False,False
3656,329,0,True,False
3657,897,50,False,False
3658,938,25,False,False
3659,893,75,True,False
3660,124,50,True,False
3661,200,25,False,False
3662,75,0,False,False
3663,965,75,False,False
3664,157,100,True,False
3665,134,100,False,True
3666,312,0,True,False
3667,120,0,True,False
3668,12,100,True,False
3669,747,0,True,False
3670,807,100,True,False
3671,967,0,True,False
3672,620,100,False,True
3673,908,25,False,False
3674,545,0,False,False
3675,120,100,True,False
3676,768,0,False,False
3677,83,100,True,False
3678,693,100,False,False
3679,228,75,False,False
3680,787,0,False,False
3681,186,25,False,False
3682,853,50,True,False
3683,211,50,False,False
3684,761,0,True,False
3685,896,100,True,False
3686,43,100,True,False
3687,509,25,True,False
3688,73,0,False,False
3689,941,50,False,False
3690,854,25,True,False
3691,19,0,False,False
3692,165,0,False,False
3693,267,0,True,False
3694,440,75,True,False
3695,128,25,False,False
3696,921,0,False,False
3697,867,25,False,False
3698,453,50,False,False
3699,301,0,True,False
3700,318,100,False,False
3701,863,0,False,False
3702,654,0,True,False
3703,973,25,False,False
3704,34,25,True,False
3705,98,75,True,False
3706,210,0,False,False
3707,316,50,False,False
3708,320,25,True,False
3709,710,75,False,False
3710,435,100,False,True
3711,256,100,False,False
3712,554,75,False,False
3713,405,100,True,False
3714,616,0,True,True
3715,901,25,False,False
3716,834,50,False,False
3717,454,100,True,False
3718,882,0,False,False
3719,189,25,False,False
3720,904,0,False,False
3721,834,0,True,False
3722,855,25,False,False
3723,574,100,True,False
3724,916,100,True,True
3725,388,0,False,False
3726,143,75,True,False
3727,222,100,True,True
3728,440,0,False,True
3729,532,50,True,False
3730,280,50,True,False
3731,777,75,False,False
3732,248,0,True,False
3733,116,50,False,False
3734,405,100,True,False
3735,998,0,False,False
3736,255,75,False,False
3737,297,75,True,False
3738,525,100,True,False
3739,901,50,False,True
3740,960,50,False,False
3741,558,75,False,False
3742,334,25,False,True
3743,754,75,True,False
3744,71,75,True,False
3745,966,0,True,False
3746,59,100,True,False
3747,716,0,False,False
3748,51,75,True,True
3749,16,0,False,False
3750,504,50,True,False
3751,51,75,True,False
3752,736,50,True,False
3753,128,50,False,False
3754,170,100,True,False
3755,779,50,True,False
3756,580,0,True,False
3757,633,0,True,False
3758,989,25,False,False
3759,180,100,False,False
3760,738,25,True,False
3761,969,50,False,False
3762,906,75,False,False
3763,328,0,False,False
3764,703,75,True,False
3765,932,25,True,True
3766,992,25,False,True
3767,301,0,False,False
3768,251,25,True,False
3769,518,75,True,False
3770,262,25,False,False
3771,91,75,False,False
3772,194,50,False,False
3773,329,100,True,False
3774,64,0,True,False
3775,294,25,False,False
3776,965,0,False,False
3777,226,25,False,False
3778,445,50,True,False
3779,334,75,True,False
3780,970,0,False,False
3781,63,50,True,False
3782,879,50,True,False
3783,497,100,True,False
3784,583,50,True,False
3785,532,100,False,False
3786,459,50,True,True
3787,333,75,False,False
3788,245,50,False,False
3789,64,75,False,True
3790,977,25,True,False
3791,805,50,True,False
3792,876,50,False,False
3793,932,25,False,False
3794,737,100,False,False
3795,266,75,False,False
3796,162,25,True,False
3797,45,25,True,False
3798,831,0,True,False
3799,781,25,True,False
3800,25,100,False,False
3801,895,100,True,False
3802,300,100,False,True
3803,225,75,True,False
3804,74,75,True,False
3805,116,50,False,False
3806,152,25,False,False
3807,581,100,False,False
3808,714,25,True,False
3809,999,50,False,False
3810,815,50,False,False
3811,91,100,True,False
3812,562,25,False,False
3813,884,50,False,True
3814,932,0,True,False
3815,289,75,False,False
3816,92,25,False,False
3817,872,100,False,False
3818,747,50,False,False
3819,387,50,True,False
3820,415,50,False,True
3821,828,75,False,False
3822,541,25,True,False
3823,172,50,True,False
3824,685,75,True,False
3825,372,0,False,False
3826,498,25,True,False
3827,236,100,False,True
3828,42,25,True,False
3829,149,50,False,False
3830,800,100,False,False
3831,924,25,True,False
3832,725,100,True,False
3833,687,25,True,False
3834,611,0,True,False
3835,478,0,False,False
3836,120,0,True,False
3837,815,25,False,False
3838,529,100,False,False
3839,541,0,True,False
3840,48,75,False,False
3841,386,75,True,False
3842,801,0,True,False
3843,128,0,True,True
3844,502,50,True,False
3845,447,75,False,False
3846,580,75,True,False
3847,39,0,False,False
3848,473,50,False,False
3849,133,100,True,True
3850,119,50,True,False
3851,324,50,False,False
3852,52,75,False,False
3853,948,0,True,False
3854,925,0,False,False
3855,933,0,True,False
3856,136,50,False,False
3857,404,50,False,False
3858,759,25,False,False
3859,169,100,True,False
3860,582,25,False,False
3861,548,100,True,False
3862,800,25,False,False
3863,517,25,False,False
3864,360,25,False,False
3865,660,25,True,False
3866,237,50,True,False
3867,68,100,True,False
3868,743,25,True,False
3869,150,25,False,False
3870,481,0,False,False
3871,415,50,False,False
3872,937,75,False,False
3873,221,0,False,False
3874,261,75,True,False
3875,266,25,True,False
3876,459,100,True,False
3877,626,75,False,False
3878,677,75,False,False
3879,56,75,True,False
3880,854,100,False,False
3881,408,0,True,False
3882,469,50,False,False
3883,868,100,True,False
3884,762,0,True,False
3885,243,25,True,False
3886,912,0,False,False
3887,514,75,True,False
3888,655,0,True,False
3889,169,0,True,False
3890,575,25,False,False
3891,433,25,True,False
3892,666,0,False,True
3893,862,100,True,True
3894,767,25,False,False
3895,578,75,False,False
3896,886,100,True,False
3897,285,0,True,False
3898,454,75,False,False
