session_id,user_id,login_time,duration_minutes,ip_address,device_type,module_accessed
4655,978,2025-06-19 18:15:23,104,106.60.148.74,Mobile,Video
4656,482,2024-12-06 00:54:49,35,116.158.121.41,Desktop,Video
4657,103,2024-10-04 18:45:21,15,132.103.255.128,Desktop,Assignment
4658,297,2024-08-31 22:40:47,6,57.5.218.162,Tablet,Assignment
4659,178,2024-11-23 13:43:13,13,213.161.11.102,Desktop,Forum
4660,215,2024-12-10 15:28:18,5,22.141.171.37,Mobile,Forum
4661,967,2024-10-02 14:45:32,3,176.6.243.97,Mobile,Forum
4662,315,2025-04-26 09:20:15,71,39.17.156.210,Tablet,Quiz
4663,39,2025-01-08 20:25:24,181,93.64.199.115,Mobile,Quiz
4664,259,2025-07-02 02:38:40,5,38.49.90.149,Tablet,Forum
4665,716,2024-10-31 14:06:40,1,139.36.182.136,Tablet,Assignment
4666,7,2025-02-04 18:32:28,12,134.139.135.27,Mobile,Video
4667,49,2024-08-29 22:52:33,18,50.233.211.96,Desktop,Quiz
4668,538,2024-10-05 09:27:09,6,9.205.152.230,Mobile,Quiz
4669,161,2024-11-03 21:15:25,10,154.249.211.157,Mobile,Forum
4670,869,2024-12-28 14:44:49,6,103.169.162.77,Tablet,Video
4671,176,2024-10-11 14:57:52,44,120.55.187.135,Desktop,Quiz
4672,591,2024-10-21 17:36:32,37,171.141.158.7,Tablet,Video
4673,2,2024-12-09 02:35:48,30,56.204.201.94,Mobile,Quiz
4674,895,2025-04-03 01:44:45,14,158.234.16.232,Tablet,Video
4675,455,2025-03-28 13:13:30,71,214.237.41.214,Tablet,Video
4676,928,2024-08-26 09:26:30,104,46.206.14.31,Mobile,Quiz
4677,644,2024-12-04 15:35:26,5,81.207.187.88,Tablet,Video
4678,276,2025-01-17 03:34:28,7,7.228.48.224,Mobile,Assignment
4679,498,2025-05-13 16:35:47,22,142.148.227.19,Tablet,Quiz
4680,629,2024-08-31 05:34:21,2,46.135.98.69,Desktop,Quiz
4681,676,2025-02-14 03:57:57,17,133.10.94.176,Mobile,Assignment
4682,800,2024-11-02 19:44:22,26,181.203.198.158,Desktop,Video
4683,28,2024-08-02 15:19:04,22,180.163.145.132,Tablet,Assignment
4684,333,2025-07-02 04:51:03,12,179.162.187.129,Desktop,Quiz
4685,1,2025-03-18 02:59:04,23,138.187.15.10,Desktop,Assignment
4686,188,2024-08-18 08:48:23,95,17.216.71.26,Desktop,Video
4687,56,2025-02-27 01:58:55,6,46.70.133.34,Tablet,Assignment
4688,547,2024-08-17 16:27:06,31,126.22.93.91,Mobile,Quiz
4689,112,2025-04-16 20:29:18,1,209.152.157.12,Tablet,Video
4690,798,2024-12-17 15:09:04,2,41.74.51.194,Tablet,Quiz
4691,310,2024-08-31 19:12:12,24,133.62.196.109,Tablet,Quiz
4692,36,2024-09-29 03:49:30,3,5.92.218.160,Mobile,Forum
4693,439,2024-07-26 09:17:01,0,74.10.74.214,Tablet,Quiz
4694,729,2025-02-16 04:56:02,5,126.63.135.12,Tablet,Quiz
4695,592,2024-07-30 14:24:32,24,8.83.166.73,Mobile,Video
4696,826,2024-07-27 12:36:47,36,71.79.66.210,Mobile,Video
4697,595,2024-11-29 15:43:19,6,28.208.184.100,Mobile,Video
4698,577,2024-12-22 03:19:54,33,158.191.212.224,Desktop,Assignment
4699,325,2024-11-21 15:45:19,6,60.175.77.86,Mobile,Assignment
4700,640,2024-08-05 10:55:08,28,12.8.95.164,Desktop,Video
4701,307,2025-06-01 10:03:55,15,175.209.7.23,Desktop,Assignment
4702,534,2025-07-12 05:43:56,31,222.92.136.200,Tablet,Forum
4703,728,2025-03-03 08:02:45,159,131.163.236.245,Desktop,Assignment
4704,619,2025-03-01 12:06:31,83,40.160.235.236,Tablet,Forum
4705,109,2024-12-18 06:53:38,0,71.243.135.97,Desktop,Video
4706,372,2025-06-24 10:58:19,64,90.48.164.193,Mobile,Video
4707,357,2024-08-21 15:55:25,2,166.174.29.215,Tablet,Assignment
4708,181,2024-09-30 15:59:16,91,38.19.46.201,Desktop,Video
4709,356,2024-10-06 21:56:58,9,4.208.232.63,Tablet,Video
4710,676,2025-03-29 21:36:32,14,199.4.209.205,Mobile,Quiz
4711,68,2025-03-23 20:07:09,2,31.194.176.241,Desktop,Video
4712,292,2025-02-04 04:44:32,3,101.160.115.191,Desktop,Quiz
4713,692,2024-10-04 07:32:38,38,47.145.121.41,Mobile,Video
4714,181,2025-02-18 13:43:30,86,90.27.153.222,Desktop,Forum
4715,466,2024-10-18 12:33:39,28,102.96.96.145,Desktop,Forum
4716,434,2024-12-06 19:06:48,37,111.96.63.206,Tablet,Video
4717,464,2024-09-01 08:57:20,43,192.43.186.143,Desktop,Forum
4718,681,2025-06-29 09:42:11,9,175.150.204.6,Mobile,Forum
4719,914,2025-04-17 00:52:42,1,166.161.116.127,Desktop,Forum
4720,534,2025-07-15 03:21:14,0,83.134.145.14,Tablet,Assignment
4721,66,2024-09-23 18:48:32,12,141.242.96.216,Desktop,Forum
4722,21,2025-03-15 14:56:56,8,18.69.225.242,Tablet,Quiz
4723,612,2024-12-18 00:40:13,1,77.133.69.25,Desktop,Assignment
4724,384,2025-03-05 15:05:50,5,8.219.89.79,Tablet,Quiz
4725,812,2024-10-02 10:15:37,3,42.171.11.31,Tablet,Quiz
4726,615,2025-07-06 21:57:43,73,135.72.247.243,Desktop,Quiz
4727,559,2025-01-12 20:46:06,4,176.106.59.250,Mobile,Assignment
4728,39,2025-04-26 00:59:31,23,14.208.248.129,Mobile,Video
4729,285,2025-06-19 06:12:34,26,199.178.52.202,Desktop,Forum
4730,822,2025-07-02 08:18:21,23,97.95.185.129,Desktop,Forum
4731,602,2025-05-21 12:34:40,3,78.50.6.223,Desktop,Video
4732,597,2024-10-02 15:30:52,11,163.28.140.135,Desktop,Video
4733,785,2025-02-07 17:48:56,1,39.182.213.162,Desktop,Quiz
4734,336,2024-09-21 12:32:57,15,163.223.140.12,Mobile,Assignment
4735,188,2025-06-06 23:34:05,6,85.21.67.229,Tablet,Quiz
4736,671,2025-06-08 18:45:36,24,120.75.5.44,Tablet,Forum
4737,243,2025-01-14 13:51:43,35,177.115.253.143,Mobile,Video
4738,73,2024-08-06 11:58:26,22,35.154.33.53,Mobile,Forum
4739,479,2025-03-24 07:23:57,17,114.157.12.180,Tablet,Video
4740,974,2024-08-09 18:34:17,14,146.239.67.175,Mobile,Assignment
4741,561,2025-07-23 22:43:55,55,53.78.94.128,Desktop,Quiz
4742,101,2025-02-19 11:52:10,7,13.119.203.10,Mobile,Forum
4743,514,2025-07-05 16:06:20,39,143.0.188.207,Mobile,Assignment
4744,756,2025-05-29 22:29:59,42,135.234.21.130,Mobile,Forum
4745,176,2024-09-10 10:17:19,16,108.116.137.184,Mobile,Video
4746,238,2025-06-04 04:51:48,10,198.59.124.56,Tablet,Forum
4747,910,2025-07-23 12:59:28,19,137.221.56.34,Tablet,Assignment
4748,59,2024-11-23 18:06:02,2,109.39.141.184,Tablet,Assignment
4749,865,2025-07-23 20:18:13,1,186.241.223.255,Tablet,Quiz
4750,99,2024-11-15 21:30:08,3,81.109.214.224,Desktop,Forum
4751,954,2024-09-05 13:42:15,6,75.202.218.46,Desktop,Video
4752,871,2024-12-08 06:35:18,21,36.69.240.232,Tablet,Forum
4753,954,2025-04-16 23:29:21,56,144.66.136.46,Tablet,Quiz
4754,495,2024-10-03 18:46:30,8,175.94.38.123,Tablet,Video
4755,947,2025-03-11 21:21:31,82,211.102.194.3,Mobile,Video
4756,980,2025-02-12 01:50:07,92,162.234.71.144,Desktop,Quiz
4757,514,2024-09-28 17:18:47,95,153.248.227.243,Desktop,Video
4758,755,2025-07-10 07:55:35,54,161.241.184.247,Mobile,Assignment
4759,297,2024-09-02 10:38:29,13,153.74.98.3,Mobile,Assignment
4760,211,2025-02-03 23:36:47,2,116.45.140.82,Mobile,Video
4761,123,2024-10-08 17:32:52,25,38.64.48.200,Desktop,Forum
4762,229,2025-03-17 02:13:41,24,174.3.117.150,Mobile,Video
4763,594,2024-09-24 00:13:42,56,38.1.20.232,Mobile,Forum
4764,656,2025-03-20 20:31:45,165,45.237.158.49,Mobile,Quiz
4765,388,2025-07-18 00:10:57,21,183.193.108.196,Tablet,Assignment
4766,140,2024-12-03 17:56:03,12,94.25.73.84,Mobile,Assignment
4767,541,2025-07-24 22:16:08,6,149.156.119.54,Tablet,Quiz
4768,391,2025-01-18 06:58:24,0,177.121.253.166,Desktop,Quiz
4769,270,2025-07-21 08:24:31,21,155.110.252.62,Desktop,Assignment
4770,759,2025-04-07 10:43:19,24,147.147.28.2,Desktop,Quiz
4771,12,2025-02-23 12:43:01,52,61.191.130.210,Tablet,Video
4772,867,2025-06-13 17:49:43,21,81.195.160.109,Mobile,Video
4773,389,2024-12-23 17:28:30,74,209.7.12.125,Desktop,Forum
4774,337,2025-05-26 05:09:45,29,2.180.15.236,Mobile,Forum
4775,506,2025-01-15 16:13:52,55,157.127.108.40,Tablet,Forum
4776,106,2024-09-08 21:55:28,4,22.5.151.69,Desktop,Video
4777,32,2025-04-11 09:57:08,58,37.242.218.189,Mobile,Assignment
4778,74,2025-02-26 01:07:41,33,36.30.171.98,Mobile,Forum
4779,171,2024-08-20 03:20:02,5,77.50.79.175,Desktop,Video
4780,849,2024-12-04 02:45:47,6,119.135.10.4,Mobile,Assignment
4781,69,2024-10-29 08:07:34,78,99.110.42.172,Tablet,Quiz
4782,813,2024-12-14 17:40:47,0,31.77.146.9,Desktop,Video
4783,362,2024-09-18 14:56:20,18,135.190.218.241,Desktop,Quiz
4784,649,2024-10-26 17:01:03,11,23.62.93.110,Desktop,Forum
4785,433,2025-06-08 05:37:06,32,128.183.149.221,Desktop,Assignment
4786,929,2025-02-01 07:27:35,54,139.137.95.251,Tablet,Video
4787,996,2024-10-06 20:37:36,13,42.252.83.220,Tablet,Forum
4788,100,2025-05-30 02:17:18,16,145.77.201.223,Mobile,Forum
4789,658,2024-12-29 17:22:32,120,78.176.175.225,Tablet,Assignment
4790,9,2024-08-10 20:49:10,45,160.251.54.30,Mobile,Quiz
4791,574,2024-12-11 20:58:00,68,47.184.117.202,Mobile,Forum
4792,697,2024-08-17 11:35:10,17,97.224.164.90,Desktop,Assignment
4793,29,2025-07-16 16:35:53,8,25.223.145.173,Mobile,Assignment
4794,893,2025-07-18 10:40:23,15,211.3.59.110,Desktop,Video
4795,114,2025-01-28 07:02:23,37,211.50.51.108,Mobile,Forum
4796,462,2025-06-05 15:22:24,3,147.215.26.140,Tablet,Quiz
4797,921,2025-06-18 08:06:13,9,42.195.184.178,Desktop,Quiz
4798,143,2025-07-13 23:53:24,1,49.83.252.170,Mobile,Forum
4799,390,2025-04-07 21:38:46,16,104.126.58.81,Tablet,Quiz
4800,632,2025-04-26 12:49:41,52,108.120.224.24,Tablet,Assignment
4801,682,2025-05-14 18:39:30,0,117.226.188.171,Desktop,Assignment
4802,157,2025-06-16 13:47:44,33,83.176.139.10,Desktop,Forum
4803,335,2025-03-12 06:55:48,80,27.59.178.138,Desktop,Quiz
4804,861,2024-09-02 01:52:08,8,133.208.172.20,Mobile,Assignment
4805,260,2025-06-19 22:59:49,35,91.64.64.190,Desktop,Forum
4806,82,2025-02-12 14:27:52,110,149.134.248.209,Tablet,Assignment
4807,754,2024-08-30 00:55:01,98,49.136.162.33,Tablet,Forum
4808,441,2025-04-09 09:33:17,8,82.61.142.167,Desktop,Video
4809,945,2025-04-06 00:23:09,3,95.173.246.66,Desktop,Video
4810,172,2024-11-27 04:56:24,4,36.40.51.67,Tablet,Forum
4811,231,2025-07-14 20:23:09,36,222.245.106.178,Mobile,Video
4812,720,2025-02-15 12:18:38,38,83.232.45.197,Tablet,Video
4813,75,2025-03-01 08:40:43,33,173.18.233.222,Tablet,Quiz
4814,270,2025-03-06 01:21:59,12,52.201.83.86,Tablet,Video
4815,899,2025-04-24 10:12:09,5,196.57.36.77,Desktop,Quiz
4816,626,2025-02-17 07:04:33,26,10.221.134.147,Mobile,Video
4817,62,2025-02-13 07:30:44,19,36.222.182.97,Mobile,Video
4818,874,2024-12-25 19:14:19,39,132.132.178.54,Desktop,Assignment
4819,320,2025-05-15 16:12:26,17,76.198.205.177,Tablet,Forum
4820,102,2025-02-22 21:48:37,12,52.115.24.228,Desktop,Video
4821,429,2025-04-01 12:12:49,10,139.153.105.199,Desktop,Forum
4822,874,2024-10-11 17:59:31,7,181.157.28.0,Mobile,Forum
4823,722,2024-11-12 10:50:01,9,75.43.0.15,Mobile,Assignment
4824,954,2024-11-27 02:44:04,2,118.29.158.79,Desktop,Forum
4825,255,2024-09-16 07:53:38,12,155.178.180.61,Desktop,Forum
4826,532,2025-01-15 15:56:32,1,155.25.107.154,Mobile,Video
4827,570,2025-05-18 05:42:56,6,138.190.143.193,Mobile,Assignment
4828,112,2024-10-10 15:02:59,41,142.245.100.201,Tablet,Forum
4829,985,2024-11-16 11:44:46,11,118.35.187.28,Desktop,Video
4830,313,2025-03-25 23:04:27,33,80.0.202.196,Tablet,Assignment
4831,998,2025-01-07 06:45:07,37,68.47.236.81,Tablet,Video
4832,461,2024-12-29 16:56:28,26,140.71.172.85,Tablet,Assignment
4833,708,2025-01-10 16:57:25,95,129.10.30.92,Mobile,Assignment
4834,887,2024-12-19 03:41:16,0,173.216.13.236,Tablet,Quiz
4835,462,2024-08-26 17:05:21,40,185.199.3.176,Mobile,Quiz
4836,865,2025-02-01 04:38:15,95,73.133.224.218,Mobile,Quiz
4837,92,2024-08-03 23:19:10,59,56.58.27.245,Mobile,Forum
4838,52,2025-02-01 11:51:08,5,43.95.5.149,Desktop,Video
4839,805,2024-09-04 05:29:17,11,11.1.80.62,Tablet,Assignment
4840,520,2024-11-27 13:54:05,5,124.195.232.50,Mobile,Video
4841,812,2025-02-28 16:25:34,27,103.51.27.19,Desktop,Forum
4842,98,2025-01-29 17:21:00,37,142.185.128.146,Desktop,Quiz
4843,236,2025-03-19 11:38:32,11,201.7.135.224,Desktop,Quiz
4844,901,2024-12-23 17:07:42,23,101.189.234.37,Mobile,Video
4845,374,2024-11-21 12:20:28,35,88.102.97.240,Mobile,Video
4846,581,2025-02-03 23:16:24,16,24.36.15.69,Mobile,Assignment
4847,927,2025-05-27 02:34:30,57,189.232.183.91,Desktop,Video
4848,557,2025-05-21 00:59:37,44,187.149.68.224,Mobile,Assignment
4849,649,2024-11-14 06:00:38,2,162.207.200.7,Tablet,Assignment
4850,234,2025-05-21 01:56:39,29,43.77.85.85,Mobile,Quiz
4851,32,2025-04-17 08:59:58,8,40.140.24.144,Mobile,Video
4852,289,2025-04-23 03:24:17,24,3.95.197.32,Tablet,Quiz
4853,638,2024-08-16 02:52:59,94,81.55.27.208,Mobile,Assignment
4854,579,2025-02-15 14:17:33,63,102.22.58.217,Mobile,Quiz
4855,542,2025-06-13 13:02:52,15,150.59.188.243,Mobile,Quiz
4856,114,2024-08-10 21:12:45,10,109.248.179.6,Mobile,Assignment
4857,204,2024-10-06 18:11:29,8,158.177.213.227,Desktop,Forum
4858,29,2024-08-29 08:27:24,22,170.8.116.116,Mobile,Forum
4859,643,2024-11-21 23:44:00,3,118.212.170.17,Tablet,Video
4860,474,2025-07-07 04:04:27,23,166.192.78.13,Tablet,Quiz
4861,697,2025-03-10 20:47:06,0,45.104.237.129,Desktop,Video
4862,253,2025-05-12 03:38:57,11,38.38.238.53,Mobile,Quiz
4863,798,2025-07-10 08:21:10,7,171.225.156.164,Tablet,Video
4864,905,2025-03-04 13:50:14,106,34.222.7.110,Desktop,Video
4865,922,2025-02-21 12:18:39,38,120.255.46.180,Mobile,Assignment
4866,386,2024-10-01 00:59:23,12,163.56.248.206,Desktop,Forum
4867,62,2025-03-31 15:05:32,2,85.198.54.130,Mobile,Forum
4868,515,2024-11-24 12:37:58,21,125.210.65.214,Desktop,Forum
4869,430,2025-05-08 19:32:39,7,100.198.87.111,Desktop,Assignment
4870,580,2024-08-13 08:09:06,23,197.155.156.192,Tablet,Forum
4871,537,2025-02-18 05:07:58,54,155.192.186.195,Tablet,Assignment
4872,691,2024-08-05 13:48:15,28,24.67.74.59,Desktop,Quiz
4873,141,2024-08-13 01:10:31,30,29.19.28.170,Mobile,Assignment
4874,743,2024-11-20 08:49:47,23,157.72.237.47,Mobile,Video
4875,300,2024-12-22 04:42:36,78,129.108.135.44,Mobile,Video
4876,675,2024-10-06 19:41:02,80,221.221.5.186,Mobile,Quiz
4877,311,2024-12-09 07:51:44,21,133.112.178.163,Mobile,Quiz
4878,471,2025-02-19 13:29:23,10,171.194.225.221,Tablet,Video
4879,393,2024-08-15 01:54:04,18,210.149.220.105,Desktop,Forum
4880,642,2025-06-10 15:02:22,6,77.192.205.190,Tablet,Forum
4881,445,2025-06-11 06:24:04,30,164.43.222.52,Mobile,Forum
4882,758,2025-04-17 10:03:09,20,167.43.34.110,Desktop,Quiz
4883,809,2025-06-30 00:41:30,3,89.25.159.220,Mobile,Video
4884,172,2025-01-10 04:30:57,6,27.120.205.212,Mobile,Assignment
4885,576,2025-05-08 12:51:42,19,52.217.200.67,Desktop,Quiz
4886,31,2025-02-08 03:33:57,65,85.173.94.15,Mobile,Video
4887,47,2025-02-14 05:03:29,25,91.8.59.156,Tablet,Forum
4888,130,2025-06-20 12:28:50,34,204.196.114.182,Tablet,Forum
4889,352,2024-10-02 22:57:12,12,50.184.212.173,Tablet,Forum
4890,978,2025-02-08 07:01:18,25,121.114.19.226,Mobile,Video
4891,845,2024-12-16 17:29:55,17,102.212.119.132,Tablet,Forum
4892,622,2025-04-16 05:47:32,32,195.120.196.146,Mobile,Video
4893,581,2025-04-23 06:01:41,1,155.214.3.96,Mobile,Quiz
4894,58,2024-08-12 01:59:46,20,148.248.123.187,Tablet,Assignment
4895,106,2025-07-14 09:09:18,10,81.206.170.74,Tablet,Forum
4896,812,2024-10-17 00:23:25,11,33.16.156.92,Mobile,Quiz
4897,330,2024-09-02 00:39:38,97,154.44.105.185,Mobile,Quiz
4898,768,2025-01-19 06:53:47,6,46.173.71.148,Mobile,Video
4899,824,2024-10-05 20:04:07,11,25.242.158.168,Mobile,Quiz
4900,683,2025-07-07 06:31:50,21,80.234.47.74,Tablet,Video
4901,383,2024-10-19 18:19:28,59,221.232.132.136,Mobile,Video
4902,985,2025-04-28 09:19:01,16,74.189.138.95,Mobile,Quiz
4903,162,2024-11-27 02:40:46,40,222.67.50.29,Mobile,Video
4904,997,2024-08-23 01:14:17,58,66.33.118.243,Mobile,Video
4905,286,2025-04-29 00:27:13,11,171.82.94.114,Mobile,Video
4906,71,2024-10-12 18:56:07,14,79.103.234.54,Desktop,Quiz
4907,767,2025-02-03 01:28:07,13,7.236.140.126,Desktop,Assignment
4908,454,2024-10-14 00:05:49,53,21.132.139.55,Desktop,Video
4909,886,2025-03-04 12:37:46,1,185.160.153.158,Tablet,Forum
4910,567,2025-03-31 10:19:36,11,9.36.58.125,Mobile,Quiz
4911,835,2025-03-20 18:54:07,34,143.245.165.220,Tablet,Quiz
4912,397,2024-07-31 18:30:13,25,12.153.176.198,Mobile,Video
4913,515,2024-08-12 06:46:46,17,154.15.160.237,Desktop,Quiz
4914,26,2025-07-18 19:38:12,23,209.168.26.245,Mobile,Forum
4915,313,2024-12-20 20:54:06,6,140.137.2.63,Tablet,Assignment
4916,126,2024-10-13 17:30:23,16,54.115.104.130,Tablet,Quiz
4917,408,2025-07-10 08:45:58,20,113.90.112.178,Mobile,Quiz
4918,565,2025-04-19 10:44:42,69,69.21.250.36,Tablet,Quiz
4919,198,2024-09-08 21:27:10,9,168.72.88.193,Desktop,Video
4920,811,2025-07-19 16:23:01,60,28.19.111.131,Mobile,Forum
4921,188,2024-11-15 12:16:54,31,133.97.57.175,Desktop,Assignment
4922,698,2024-07-27 13:20:16,0,194.213.101.210,Desktop,Forum
4923,817,2025-07-11 22:44:56,38,82.208.2.93,Tablet,Forum
4924,810,2024-10-27 01:44:31,1,151.155.159.128,Mobile,Quiz
4925,716,2025-04-07 21:01:57,178,111.213.234.116,Desktop,Assignment
4926,484,2025-06-06 16:49:21,61,28.8.149.122,Desktop,Forum
4927,450,2025-07-16 03:52:14,10,177.143.139.170,Mobile,Assignment
4928,523,2025-06-13 13:29:03,8,220.100.176.163,Tablet,Video
4929,871,2024-12-01 03:59:20,14,41.99.56.175,Desktop,Quiz
4930,354,2024-10-02 11:28:01,13,76.111.117.247,Mobile,Video
4931,986,2024-12-24 03:26:51,13,182.230.116.248,Mobile,Assignment
4932,658,2025-06-11 17:22:50,11,122.64.4.172,Desktop,Quiz
4933,597,2024-10-22 09:44:55,29,101.132.46.51,Desktop,Video
4934,100,2024-12-17 02:26:42,5,56.41.73.123,Desktop,Quiz
4935,616,2025-07-17 01:40:08,56,183.211.206.50,Tablet,Video
4936,948,2025-06-16 01:54:46,50,113.38.169.211,Tablet,Forum
4937,558,2024-12-28 19:41:46,19,137.162.111.59,Mobile,Quiz
4938,556,2024-08-12 02:19:57,57,98.247.93.125,Mobile,Assignment
4939,278,2024-09-24 06:31:57,8,29.126.100.210,Desktop,Quiz
4940,693,2024-09-18 17:37:25,0,67.15.111.187,Mobile,Assignment
4941,699,2025-03-15 05:56:20,28,23.8.239.169,Tablet,Video
4942,990,2024-10-29 07:40:09,18,171.201.55.116,Mobile,Video
4943,626,2025-03-24 04:25:38,25,54.222.118.112,Mobile,Assignment
4944,491,2025-04-11 08:20:47,68,29.178.61.23,Desktop,Video
4945,255,2024-11-02 23:37:49,105,110.157.153.119,Desktop,Quiz
4946,381,2025-07-03 05:29:25,30,220.107.131.102,Tablet,Video
4947,892,2025-07-18 20:29:20,43,118.71.83.47,Mobile,Assignment
4948,542,2025-01-05 22:19:45,2,26.5.107.184,Mobile,Assignment
4949,264,2025-04-15 22:55:00,5,159.65.178.234,Mobile,Forum
4950,610,2025-03-04 06:59:05,39,164.61.77.26,Desktop,Assignment
4951,825,2025-04-27 12:27:21,16,187.250.138.212,Tablet,Video
4952,879,2025-06-26 03:50:27,17,146.91.210.56,Mobile,Assignment
4953,329,2025-07-11 01:14:13,11,146.65.177.251,Mobile,Video
4954,115,2025-03-25 21:41:12,28,171.86.78.24,Mobile,Video
4955,276,2024-11-23 00:08:53,6,86.170.65.130,Mobile,Forum
4956,488,2024-10-13 06:45:16,29,168.228.106.131,Tablet,Video
4957,281,2025-07-25 21:08:48,5,184.30.184.32,Tablet,Assignment
4958,275,2025-07-01 23:04:12,1,208.225.64.13,Tablet,Assignment
4959,773,2025-04-05 10:42:19,12,203.94.185.45,Desktop,Assignment
4960,843,2025-05-07 19:05:29,7,30.231.68.150,Mobile,Video
4961,719,2025-07-15 13:48:27,65,62.107.163.185,Mobile,Assignment
4962,896,2024-11-08 14:07:28,1,126.135.192.57,Mobile,Quiz
4963,328,2024-12-31 15:13:16,5,208.184.139.89,Mobile,Quiz
4964,211,2025-04-19 19:03:24,23,202.245.196.251,Tablet,Assignment
4965,727,2024-07-29 16:29:43,19,54.179.67.237,Desktop,Video
4966,923,2025-01-03 05:31:13,1,92.125.95.123,Desktop,Assignment
4967,552,2025-06-10 13:15:26,0,51.19.54.42,Mobile,Quiz
4968,992,2025-01-02 08:34:19,132,84.75.52.22,Tablet,Video
4969,26,2024-12-19 04:17:31,32,182.165.116.124,Desktop,Assignment
4970,27,2024-11-10 17:07:29,13,141.79.59.87,Desktop,Video
4971,702,2025-06-17 23:05:22,19,67.185.93.180,Mobile,Assignment
4972,83,2025-07-10 15:48:15,9,160.190.130.160,Desktop,Forum
4973,896,2024-10-07 07:24:16,12,145.198.223.93,Mobile,Video
4974,946,2025-06-07 21:35:40,31,189.22.221.139,Tablet,Quiz
4975,682,2025-05-24 08:04:32,64,54.218.53.42,Mobile,Quiz
4976,413,2025-01-31 07:40:36,6,180.204.236.138,Desktop,Quiz
4977,167,2024-11-01 03:15:57,55,116.165.232.75,Mobile,Quiz
4978,700,2025-03-15 18:46:57,3,186.253.45.15,Mobile,Assignment
4979,169,2024-07-29 18:22:51,7,117.86.37.217,Mobile,Assignment
4980,801,2025-03-26 00:55:05,1,155.12.247.129,Mobile,Video
4981,979,2025-04-20 15:57:09,4,53.226.157.90,Mobile,Forum
4982,229,2024-12-26 07:12:09,74,200.205.23.117,Mobile,Forum
4983,979,2024-08-10 22:46:02,18,212.42.14.26,Desktop,Video
4984,609,2025-04-22 00:22:32,2,207.112.78.137,Mobile,Quiz
4985,367,2025-05-19 15:18:26,96,196.13.205.96,Desktop,Forum
4986,528,2025-01-16 03:20:50,63,209.45.159.96,Mobile,Forum
4987,791,2024-09-13 18:29:40,42,120.59.49.147,Tablet,Video
4988,647,2025-04-09 04:25:56,81,169.241.66.71,Mobile,Quiz
4989,538,2025-04-19 11:46:08,7,79.182.131.230,Desktop,Assignment
4990,864,2024-10-20 07:26:34,54,165.201.105.190,Desktop,Assignment
4991,524,2024-08-22 02:30:13,35,172.159.83.215,Tablet,Forum
4992,72,2025-03-30 08:00:16,61,89.138.228.7,Mobile,Assignment
4993,645,2024-09-08 03:16:17,47,172.164.142.111,Tablet,Video
4994,106,2024-09-08 11:38:30,12,70.131.237.219,Mobile,Forum
4995,732,2024-09-25 10:26:47,44,148.94.185.162,Mobile,Forum
4996,885,2025-07-11 02:26:32,9,15.42.71.104,Desktop,Quiz
4997,965,2025-05-28 23:35:41,11,164.109.73.235,Tablet,Assignment
4998,689,2025-01-31 10:39:44,3,36.229.99.139,Tablet,Quiz
4999,282,2024-08-20 12:59:49,82,51.156.67.212,Desktop,Forum
5000,133,2024-10-04 22:11:41,10,29.154.2.234,Desktop,Assignment
5001,534,2025-02-19 05:48:35,22,221.17.78.154,Tablet,Quiz
5002,975,2024-11-29 20:33:30,14,8.0.62.214,Desktop,Assignment
5003,269,2024-09-28 17:08:24,96,126.236.81.93,Mobile,Forum
5004,412,2025-05-09 03:20:07,12,189.43.230.24,Tablet,Forum
5005,673,2024-11-02 07:54:52,45,56.137.159.194,Tablet,Forum
5006,619,2025-04-16 03:40:09,58,5.45.151.75,Desktop,Video
5007,791,2025-04-29 09:40:12,17,129.3.61.66,Mobile,Quiz
5008,865,2025-07-22 03:10:11,14,180.66.231.238,Tablet,Quiz
5009,747,2025-04-21 15:13:04,41,53.245.62.49,Tablet,Forum
5010,18,2024-12-27 08:42:16,73,192.239.253.157,Mobile,Quiz
5011,754,2024-11-13 07:45:38,42,68.86.211.87,Desktop,Forum
5012,117,2025-02-18 23:28:31,7,124.168.2.76,Desktop,Quiz
5013,798,2024-11-13 22:58:25,65,142.209.213.249,Desktop,Assignment
5014,794,2024-11-13 06:48:37,14,75.140.254.188,Desktop,Quiz
5015,144,2025-06-22 23:04:57,25,139.230.95.83,Mobile,Forum
5016,717,2025-03-04 02:57:50,53,25.37.12.169,Mobile,Quiz
5017,551,2024-11-04 06:31:05,6,169.234.24.243,Tablet,Assignment
5018,929,2024-09-05 20:23:18,46,125.236.186.27,Tablet,Assignment
5019,666,2025-05-17 06:06:12,27,155.7.120.190,Mobile,Assignment
5020,688,2024-09-10 02:03:51,67,106.125.50.212,Tablet,Forum
5021,961,2024-12-26 01:57:43,5,67.129.195.128,Mobile,Video
5022,753,2025-06-10 06:56:35,16,45.215.142.45,Desktop,Forum
5023,422,2025-07-04 15:33:21,53,220.110.255.240,Mobile,Assignment
5024,898,2025-07-04 00:53:38,0,51.187.161.32,Mobile,Quiz
5025,369,2024-10-12 05:07:15,3,30.111.36.136,Tablet,Assignment
5026,646,2024-08-28 07:26:10,139,214.210.166.59,Mobile,Video
5027,558,2025-02-26 03:48:49,9,4.184.233.69,Desktop,Video
5028,50,2025-06-19 10:41:42,111,122.183.119.235,Desktop,Assignment
5029,678,2025-02-04 02:33:36,6,111.72.135.80,Tablet,Forum
